Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()
0.60484768	10.20260239	10.20260239	113373.1563	4.440000057	4.098999977	0.500526316	0.805894737
0.604905557	10.20252705	10.20252705	113391.3828	4.409999847	4.088999748	0.500526316	0.805894737
0.604963426	10.20239353	10.20239353	113362.9766	4.409999847	4.104000092	0.500526316	0.805894737
0.605021294	10.20233536	10.20233536	113389.9922	4.400000095	4.092000008	0.500526316	0.805894737
0.605079179	10.20232677	10.20232677	113386.6328	4.429999828	4.099999905	0.500526316	0.805894737
0.605137029	10.20247555	10.20247555	113366.6016	4.409999847	4.097000122	0.500526316	0.805894737
0.605194903	10.20249462	10.20249462	113377.3281	4.409999847	4.107999802	0.500526316	0.805894737
0.60525279	10.20241642	10.20241642	113364.5391	4.429999828	4.117000103	0.500526316	0.805894737
0.605310639	10.20260715	10.20260715	113379.9844	4.460000038	4.121999741	0.500526316	0.805894737
0.605368526	10.2025938	10.2025938	113359.25	4.429999828	4.119999886	0.500526316	0.805894737
0.605426392	10.20248222	10.20248222	113372.7422	4.519999981	4.114999771	0.500526316	0.805894737
0.605484253	10.2022934	10.2022934	113387.5234	4.710000038	4.120999813	0.500526316	0.805894737
0.605542126	10.20236683	10.20236683	113386.9688	4.659999847	4.136000156	0.500526316	0.805894737
0.60560001	10.20241737	10.20241737	113389.1484	4.630000114	4.135000229	0.500526316	0.805894737
0.605657881	10.20249558	10.20249558	113387.1172	4.570000172	4.119999886	0.500526316	0.805894737
0.605715751	10.20233536	10.20233536	113376.0781	4.599999905	4.105000019	0.500526316	0.805894737
0.605773687	10.20245934	10.20245934	113373.5313	4.579999924	4.104000092	0.500526316	0.805894737
0.605831554	10.20246887	10.20246887	113383.4531	4.599999905	4.092000008	0.500526316	0.805894737
0.605889399	10.2024641	10.2024641	113373.9688	4.579999924	4.126999855	0.500526316	0.805894737
0.6059473	10.20234585	10.20234585	113371.3906	4.559999943	4.110000134	0.500526316	0.805894737
0.6060051	10.20249939	10.20249939	113374	4.670000076	4.111000061	0.500526316	0.805894737
0.606063039	10.20245743	10.20245743	113359.0391	4.690000057	4.106999874	0.500526316	0.805894737
0.60612091	10.20245647	10.20245647	113364.1797	4.690000057	4.113999844	0.500526316	0.805894737
0.606178773	10.20249558	10.20249558	113363.1016	4.75	4.110000134	0.500526316	0.805894737
0.606236588	10.20242119	10.20242119	113355.2188	4.730000019	4.098999977	0.500526316	0.805894737
0.60629449	10.20258522	10.20258522	113374.6484	4.690000057	4.103000164	0.500526316	0.805894737
0.606352351	10.20251942	10.20251942	113372.1328	4.679999828	4.09499979	0.500526316	0.805894737
0.606410247	10.20233727	10.20233727	113382.3516	4.699999809	4.120999813	0.500526316	0.805894737
0.606468138	10.202425	10.202425	113391.3984	4.739999771	4.111000061	0.500526316	0.805894737
0.606525986	10.20239258	10.20239258	113372.125	4.75	4.121999741	0.500526316	0.805894737
0.606583853	10.20244598	10.20244598	113388.8281	4.769999981	4.121999741	0.500526316	0.805894737
0.606641739	10.20240593	10.20240593	113382.3359	4.760000229	4.114999771	0.500526316	0.805894737
0.60669961	10.20237732	10.20237732	113371.2109	4.829999924	4.118999958	0.500526316	0.805894737
0.606757466	10.20252895	10.20252895	113385.8516	4.800000191	4.116000176	0.500526316	0.805894737
0.60681535	10.20239162	10.20239162	113366.6875	4.949999809	4.124000073	0.500526316	0.805894737
0.606873142	10.20235157	10.20235157	113392.1563	4.869999886	4.142000198	0.500526316	0.805894737
0.606931078	10.20240021	10.20240021	113398.5625	4.789999962	4.140999794	0.500526316	0.805894737
0.606988957	10.2023983	10.2023983	113373.5078	4.760000229	4.146999836	0.500526316	0.805894737
0.607046798	10.20242882	10.20242882	113366.2109	4.769999981	4.138999939	0.500526316	0.805894737
0.607104668	10.20242119	10.20242119	113362.4531	4.75	4.154999733	0.500526316	0.805894737
0.607162522	10.20234108	10.20234108	113379.9766	4.840000153	4.159999847	0.500526316	0.805894737
0.607220421	10.2025795	10.2025795	113375.0781	4.820000172	4.177000046	0.500526316	0.805894737
0.607278324	10.20254993	10.20254993	113363.7031	4.840000153	4.171999931	0.500526316	0.805894737
0.607336189	10.20236397	10.20236397	113375.4063	4.820000172	4.175000191	0.500526316	0.805894737
0.607394075	10.20227623	10.20227623	113364.8281	4.869999886	4.163000107	0.500526316	0.805894737
0.607451903	10.2024107	10.2024107	113362.1641	4.909999847	4.160999775	0.500526316	0.805894737
0.60750983	10.20232296	10.20232296	113364.3672	4.880000114	4.157999992	0.500526316	0.805894737
0.607567674	10.20243454	10.20243454	113339.8828	4.840000153	4.147999764	0.500526316	0.805894737
0.607625508	10.20242214	10.20242214	113355.3672	5.289999962	4.175000191	0.500526316	0.805894737
0.607683331	10.20254707	10.20254707	113361.7266	5.099999905	4.170000076	0.500526316	0.805894737
0.607741246	10.20249844	10.20249844	113326.7734	5	4.164999962	0.500526316	0.805894737
0.607799147	10.20245743	10.20245743	113336.3906	4.960000038	4.171000004	0.500526316	0.805894737
0.607856992	10.20226955	10.20226955	113343.8281	4.940000057	4.164999962	0.500526316	0.805894737
0.607914802	10.20247841	10.20247841	113322.2578	4.909999847	4.165999889	0.500526316	0.805894737
0.607972779	10.20233345	10.20233345	113343.9922	4.920000076	4.18599987	0.500526316	0.805894737
0.60803064	10.20234585	10.20234585	113328.5313	4.889999867	4.18200016	0.500526316	0.805894737
0.608088524	10.20243359	10.20243359	113322.875	4.849999905	4.164999962	0.500526316	0.805894737
0.608146377	10.20248318	10.20248318	113313.2734	4.860000134	4.160999775	0.500526316	0.805894737
0.608204217	10.2024107	10.2024107	113318.75	4.840000153	4.18200016	0.500526316	0.805894737
0.608262093	10.20254135	10.20254135	113316.3672	4.869999886	4.180999756	0.500526316	0.805894737
0.608319953	10.20229721	10.20229721	113321.8594	4.889999867	4.18200016	0.500526316	0.805894737
0.608377782	10.2023716	10.2023716	113301.0156	4.909999847	4.183000088	0.500526316	0.805894737
0.608435737	10.20233822	10.20233822	113296.0078	4.949999809	4.205999851	0.500526316	0.805894737
0.608493612	10.20240211	10.20240211	113316.3516	4.949999809	4.212999821	0.500526316	0.805894737
0.60855149	10.20242596	10.20242596	113304.5156	4.949999809	4.230000019	0.500526316	0.805894737
